client_id,full_name,date_of_birth,gender,nationality_code,height_m,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C005118,DZHAMBBULAT ALDAMOV,1999-09-18,M,ru,,0.0,,,,1,interpol-red-2016-40078
C005119,ANDREY VUSIK,1977-08-26,M,ua,1.8969237250206652,94.0,BRO,GRY,ENG,1,NK-n9qoevqmZPmVquk4zUwDxQ
C005120,ORANGZEB THONGDENG,1991-06-16,M,ru,,,,OTHL,RUS,0,interpol-red-1999-14881
C005121,JOSE GUBAL,1962-01-01,M,ru,,0.0,BRO,,TGK,0,interpol-red-2018-67175
C005122,RATNA BORLICHER,,M,pk,1.75,0.0,,BRO,SPA,0,interpol-red-2024-24056
C005123,KAZBEK VERMETTE,1984-09-17,F,ru,1.78,0.0,,BROD,SPA,0,interpol-red-2019-69810
C005124,RAMZAN MOK,1996-06-07,M,ru,,,,,SPA,0,interpol-red-2019-37002
C005125,KAIRAT MAKASHOV,1985-10-15,M,ru,1.78,59.0,,BLA,TGK,0,interpol-red-2016-91995
C005126,EMINA AVILA,1991-01-10,F,ni,,0.0,,,KAN,0,interpol-red-2023-17139
C005127,BASHIR SHAGIROV,1973-02-14,M,kz,,,,GRY,HIN,0,interpol-red-2020-82997
C005128,ALI CHAVEZ,1994-01-16,M,gt,,,BLA,,SLO,0,interpol-red-2011-17167
C005129,JOSE NALGIEV,1994-03-18,M,fr,,0.0,BLA,BRO,BEN,0,interpol-red-2019-22496
C005130,JOSE ABDULLAEVA,1970-06-26,M,ru,1.7,50.0,,BRO,,0,interpol-red-2008-40274
C005131,FERNANDO YUSUPOV,1977-10-10,M,ru,,0.0,BRO,,RUS,0,interpol-red-2016-39992
C005132,KALSYNBEK RIVERA,1995-05-07,M,ru,1.75,0.0,BLA,,ENG,0,interpol-red-2016-74588
C005133,ADELMO BUTSAEV,1987-12-11,M,ru,,113.0,BLA,BROH,LEZ,0,interpol-red-2017-8191
C005134,ANDREY RIYAZ,1973-06-06,M,pk,,0.0,BLA,,,0,interpol-red-2022-57744
C005135,NAISA CHUBINIDZE,1990-11-07,M,ru,1.6,0.0,BLA,,SPA,0,interpol-red-2018-66819
C005136,ANZOR NATSUK,,F,sv,1.73,0.0,,,ENG,0,Q5546542
C005137,DUMSANI MALAR,1992-03-02,M,pk,,0.0,,,RUS,0,interpol-red-2015-54133
C005138,IRINA MAGOMEDOVA,1988-10-01,M,br,,0.0,,BLA,RUS,0,interpol-red-2019-65582
C005139,MILTON LENGLE,1986-11-20,M,az,,,,,RUS,0,interpol-red-2020-87037
C005140,JOSE LEMUS,1974-09-23,M,rw,,0.0,,,RUS,0,interpol-red-2013-24737
C005141,ROSA NASIPOV,1994-02-05,M,gt,1.58,,OTHD,BROD,,0,interpol-red-2009-5344
C005142,ALEJANDRO AKTAMIROV,1995-08-24,M,lb,1.69,70.0,,,HIN,0,interpol-red-2018-98706
C005143,MARAL MARTINEZ,1979-09-19,M,ru,1.69,55.0,,BROH,RUS,0,interpol-red-2020-6112
C005144,MUSA SHEKH,1996-03-09,M,pk,,60.0,GRY,,ARA,0,interpol-red-2014-53589
C005145,ALFIYA GAGAEVA,1981-06-03,M,in,1.6,0.0,,,SPA,0,interpol-red-2020-21204
C005146,JOSÉ IBRAGIMOV,1997-08-01,M,sv,1.6,,BROF,BROH,ARA,0,interpol-red-2014-78373
C005147,BENJAMIN JIN,1980-02-26,F,at,,,,,ENG,0,interpol-red-2018-45757
C005148,GEORGE SOBOLEV,1986-05-03,M,ru,,0.0,OTHD,BLA,URD,0,interpol-red-2016-49681
C005149,KAZBEK ISMAILOVA,1980-05-18,M,id,,,,BROH,ENG,0,interpol-red-2016-60422
C005150,HÉCTOR QUISPE,1991-02-09,M,ru,1.74,0.0,,,SPA,0,interpol-red-2017-201642
C005151,RASUL ILYASOV,1995-06-06,M,us,1.75,0.0,,,ENG,0,interpol-red-2012-326086
C005152,KHALIL SALAZAR,1993-08-28,M,bo,,0.0,,,CHE,0,interpol-red-2017-189866
C005153,SALAM ABUBAKAROV,1988-08-28,M,py,,0.0,,BRO,LEZ,0,interpol-red-2023-4409
C005154,AZAT MURDALOV,1989-09-20,M,ru,1.87,83.0,OTHD,,RUS,0,interpol-red-2014-3074
C005155,MURAT YANDIEV,1957-12-08,M,uz,1.65,0.0,,,ENG,0,interpol-red-2015-72388
C005156,FERMAN GASANOV,1989-02-08,M,ru,,0.0,BLA,BROD,CHI,0,interpol-red-2018-16202
C005157,INDIRA AVENIAN,1959-09-07,F,ru,1.75,59.0,BLA,,SPA,0,interpol-red-2020-6112
C005158,HACHHAN ALDAMOV,1992-03-08,F,in,,0.0,,,ENG,0,interpol-red-2015-53062
C005159,MUSLIM URAZGALIEV,,M,ru,1.65,0.0,RED,,UZB,0,NK-V3Atqg5TaK3NZKiEEniLL7
C005160,FRANCIS AMALAEVA,1954-03-09,M,mx,1.68,0.0,BLA,BRO,VIE,0,interpol-red-2015-52235
C005161,ALEXEY LITON,1993-02-24,M,ru,,0.0,,BROD,SPA,0,interpol-red-2016-77069
C005162,ZAUR TAZHIBOEV,1989-09-09,M,br,,,,,RUS,0,interpol-red-2012-324783
C005163,CARLOS DIAZ,1964-03-26,M,kg,1.6,59.0,OTHD,BROH,RUS,0,interpol-red-2009-25033
C005164,JOSE ABRAMISHVILI,1968-06-02,M,ru,,0.0,,BLA,RUS,0,interpol-red-2008-312
C005165,JAVIER LIMA,1960-03-28,M,uy,1.88,68.5,,,ENG,0,interpol-red-2011-52740
C005166,KIRILL ISTAEVA,1985-08-28,M,ru,1.78,,,,FRE,0,interpol-red-2014-16691
C005167,MAGOMED GUDKOV,1971-09-07,F,ru,,,BLA,,SPA,0,interpol-red-2017-195555
C005168,TARIVERDI EHIROBO,1979-03-10,M,ar,1.7,54.0,BLA,,SPA,0,interpol-red-2015-78329
C005169,ELVIN CONDORI,1964-09-02,M,ru,,0.0,BLA,OTHD,AZE,0,interpol-red-2008-19815
C005170,KURBAN NESYNA,1989-08-18,F,ge,,0.0,,BROH,ENG,0,interpol-red-2019-126104
C005171,ZEYNAB BEAUTRAIT,1996-05-18,M,ru,1.78,0.0,,,RUS,0,interpol-red-2019-111808
C005172,JOEL ALVARADO,1960-10-20,M,ru,,0.0,,BROL,RUS,0,interpol-red-2018-3952
C005173,WILSON GAMARRA,1963-11-11,M,ru,,0.0,OTHD,BROH,RUS,0,interpol-red-2019-128415
C005174,ALI MUZHEKHOEV,1989-04-03,M,ru,1.65,65.0,,,,0,interpol-red-2020-33578
C005175,ANEL TOBARRES,1992-06-27,M,ba,1.7,,YELB,,SPA,0,interpol-red-2016-64180
C005176,VINKO ALIEV,1989-05-24,M,pl,1.7,0.0,,,KIR,0,interpol-red-2019-100570
C005177,SEIRAN CALVIN,1987-09-15,M,ru,,0.0,BLA,,RUS,0,interpol-red-2012-309634
C005178,GIA LEWTHWAITE,1975-08-02,M,sv,,75.0,,,RUS,0,interpol-red-2023-5082
C005179,RUSLAN BORONOV,1988-05-24,M,ru,,0.0,OTHD,,RUS,0,interpol-red-2019-127958
C005180,JUAN MAMEDOV,1987-11-09,M,br,1.69,73.0,OTHD,BRO,LEZ,0,interpol-red-2007-7013
C005181,ROMAN OKUTAN,1994-02-16,M,ru,1.6,0.0,BLA,BLA,RUS,0,interpol-red-2019-51700
C005182,SAKHAVAT MEHMOOD,1992-06-03,F,hu,,0.0,,,BEN,0,interpol-red-2016-61895
C005183,CARLOS GONZALEZ,1986-11-15,M,ge,,0.0,BLA,,LEZ,0,interpol-red-2024-35331
C005184,AVELINO ALI,1965-07-15,M,us,,,BRO,,AZE,0,interpol-red-2021-64469
C005185,MUNIR AMAYA,1989-12-31,M,ru,,0.0,BLA,,SPA,0,interpol-red-2019-103672
C005186,AMIR GHUMAN,1982-06-06,M,ru,,,,BLU,CHE,0,interpol-red-2019-49145
C005187,NASR UMAROV,1981-02-03,M,ru,1.73,0.0,BLA,,MAR,0,interpol-red-2015-63437
C005188,ABDUL-MALIK MAGOMADOV,1985-05-15,M,ru,,0.0,OTHD,,TGK,0,interpol-red-2018-64206
C005189,ABDUGANI CRUZ,1981-10-12,F,ru,,0.0,OTHD,BROH,TAT,0,interpol-red-2017-191943
C005190,FAIR GONDWE,1984-05-25,M,ru,,0.0,,,NEP,0,interpol-red-2012-333743
C005191,RASUL LARA,1982-01-01,F,jm,,0.0,OTHD,BLA,CHE,0,interpol-red-2019-97335
C005192,RADOJE SANTOS,1993-02-24,M,ru,,0.0,BLA,,RUS,0,interpol-red-2021-51736
C005193,NORVAL YARYZHEV,1995-10-17,M,jm,,85.0,,BROH,SPA,0,interpol-red-2015-960
C005194,ZHENGYI GADZHIMAGOMEDOV,1977-08-01,M,ru,,0.0,BLA,,UZB,0,interpol-red-2025-74769
C005195,HAVAZHI MAGOMEDOVA,1992-08-18,M,ru,1.72,0.0,,,KIR,0,interpol-red-2019-116459
C005196,DINARA REID,1995-11-12,M,ru,1.82,0.0,,BRO,RUS,0,NK-DvTGkVkuJpJg5YLTmPB4X2
C005197,XI BESPALKO,1972-08-10,F,ru,,0.0,,BRO,ARA,0,interpol-red-2015-65495
C005198,BAGAVDIN DOMINGUEZ,1986-11-16,M,ru,,55.0,,,LEZ,0,NK-gn3J2pPXP9C4FpqSbVy8fq
C005199,DZHAMAL KURDIJA,1976-09-19,M,pe,1.85,0.0,,BLA,RUS,0,interpol-red-2020-47773
C005200,HANSK SOHTA,1992-01-15,F,,1.82,0.0,,OTHL,ENG,0,interpol-red-2017-283430
C005201,GIAS GOMEZ,1993-03-22,M,ru,,,OTHD,,RUS,0,interpol-red-2016-26810
C005202,DAN UMAROV,1990-11-30,M,ru,,0.0,GRY,,RUS,0,interpol-red-2016-91107
C005203,LEANDRO MADRIGAL,1979-11-23,M,ml,,0.0,OTHD,BROH,SPA,0,interpol-red-2009-4284
C005204,ANGEL ZIUZIUKOV,1989-03-21,M,ru,,0.0,BLA,BLU,RUS,0,interpol-red-2017-278774
C005205,FEDOR UMAKHANOVA,1950-01-03,M,cz,,0.0,,,ENG,0,interpol-red-2008-7224
C005206,JOSE UMANZOR,1979-04-27,M,sv,1.7,0.0,BLA,,RUS,0,NK-5ryiHUgqMVd8QYpGv6ZKzX
C005207,IBRAHIM VIEIRA,1992-11-22,M,pk,,0.0,BRO,,,0,interpol-red-2007-14510
C005208,JOHN KHATUEV,1982-03-05,M,vn,1.73,0.0,,,RUS,0,Q929300
C005209,VLADISLAV IUSUPOVA,1990-05-18,M,ru,,76.0,BRO,,SPA,0,interpol-red-2021-42306
C005210,TEMIR DUARTE,1965-02-07,M,ru,1.73,80.0,,,SPA,0,interpol-red-1997-2133
C005211,WLADIMIR IBRAGIMOV,1944-02-22,M,ru,1.72,,,,RUS,0,interpol-red-2019-47530
C005212,ISMAIL SIMONENKO,1966-12-10,M,az,,0.0,,,RUS,0,interpol-red-2021-54095
C005213,BAGAUDIN PADILLA,1963-04-21,F,ru,,0.0,,,ENG,0,interpol-red-2017-202979
C005214,SUPYAN ELEZ,1950-07-17,M,ua,1.8,0.0,OTHD,BLA,,0,interpol-red-2016-27834
C005215,MAGOMED CHONG,1936-08-01,M,ru,,,OTHD,,RUS,0,interpol-red-2021-6400
C005216,THAYNARA MAGUIRE,1988-01-07,M,us,1.7,0.0,,,TGK,0,interpol-red-2020-66598
C005217,GABRIEL KALDYBAEV,1985-04-23,M,eg,1.75,0.0,BLA,,ENG,0,interpol-red-2017-131686
C005218,SURENDRA FLEITAS,1987-08-14,F,ru,,63.0,,,HIN,0,interpol-red-2023-11498
C005219,ABDENOUR BORODINA,1988-11-08,F,ge,,68.0,,OTHD,DUT,0,interpol-red-2015-72860
C005220,ELCHIN SULEYMANOVA,1980-10-09,M,sv,,0.0,,BRO,RUS,0,interpol-red-2016-28048
C005221,RUSLAN SACCO,1981-01-18,M,ru,,0.0,,,RUS,0,interpol-red-2025-93298
C005222,TIMUR PROKOP,1985-02-10,M,ru,,85.0,YELB,,SPA,0,interpol-red-2016-41390
C005223,MAGOMED CHUCAMANI,1984-08-21,M,sz,1.75,,,,AZE,0,interpol-red-2015-61239
C005224,NICOLAS SHAKHBANOV,1993-08-31,M,bt,,80.0,,,ARA,0,interpol-red-2019-14160
C005225,BAYRAM BEYBALAEV,1997-03-06,M,ru,,0.0,GRY,BLU,RUS,0,interpol-red-2004-56804
C005226,MALIKAT KHABILAEV,1989-04-27,M,gr,,0.0,,,RUS,0,interpol-red-2019-17064
C005227,MAGOMED DODOKHOV,1973-09-30,M,gt,1.7,,OTHD,,SPA,0,interpol-red-2018-97327
C005228,MILTON NATSUK,1989-10-25,M,ru,1.6,,BRO,,RUS,0,interpol-red-2020-25587
C005229,MAGOMEDKHAN TAMANG,1990-03-19,M,ru,,0.0,BLA,,SPA,0,interpol-red-2019-47980
C005230,DWIGHT MALENIC,1996-02-16,F,bo,1.8,0.0,BLA,,KUM,0,interpol-red-2015-53125
C005231,EDEN MAMEDOV,1985-09-05,F,pk,,0.0,,BROH,RUS,0,interpol-red-2018-74568
C005232,EDUARD AKBAR,1992-05-14,M,sz,,,OTHD,,RUS,0,interpol-red-2008-2945
C005233,MUSA UMAEVA,1989-01-21,F,ru,1.7,75.0,BLA,,CHI,0,interpol-red-2017-3799
C005234,IVAN AGAPITOVS,1964-04-30,M,bg,1.73,0.0,,BLA,HEB,0,interpol-red-2014-69396
C005235,AMER ISLAM,1987-06-29,M,ru,1.75,0.0,BLA,BLA,SPA,0,interpol-red-2018-87293
C005236,GONZALO APAEV,1986-10-08,M,ru,1.95,,GRY,,RUS,0,interpol-red-2011-38243
C005237,YASSINE ALMASOV,1978-08-25,F,us,,0.0,,,,0,interpol-red-2012-325494
C005238,VITALI KABLAN,1944-05-28,M,tn,1.83,,,,ENG,0,interpol-red-2012-340120
C005239,ASKHAB FERREIRA,1985-03-02,M,ru,1.6,0.0,,,SPA,0,interpol-red-2010-38938
C005240,ARUTYUN AHMAD,1978-02-05,F,ru,,0.0,YELB,,ENG,0,interpol-red-2016-54156
C005241,MAGOMED BURSAGOV,1970-01-05,M,vn,,0.0,,,RUS,0,interpol-red-2004-46152
C005242,NIGEL YUSUPOV,1989-12-14,M,sv,1.71,,OTHD,,SPA,0,interpol-red-2020-35378
C005243,RAISAT KURNIAWAN,1987-04-22,M,ru,1.76,0.0,BRO,,RUS,0,NK-4oPSE8HQRwwgq36QbAjNfP
C005244,JOSE GUSEINOVA,1991-05-22,M,us,1.72,0.0,,BRO,SPA,0,interpol-red-2018-9755
C005245,ALIBEK CARPINTERO,1989-01-19,M,ru,1.7,0.0,OTHD,,KUM,0,interpol-red-2018-46888
C005246,ZAZA BABAEV,1982-08-16,M,ru,1.55,80.0,BLA,OTHL,RUS,0,interpol-red-2010-37029
C005247,BAKHODYR COREAS,1987-07-18,M,ru,1.73,0.0,,,RUS,0,interpol-red-2016-68745
C005248,ZAURBEK KASUMOV,1989-11-13,F,ba,1.7,0.0,,BLA,SPA,0,interpol-red-2023-61799
C005249,TIGER URUMKHANOV,1967-11-06,F,mx,,0.0,,,RUS,0,interpol-red-2015-60675
C005250,JOGA HUSEYNLI,1960-02-20,M,ru,,0.0,,BRO,RUS,0,interpol-red-2017-11296
C005251,MARANNA NIKONOVA,1975-02-02,F,ru,,0.0,,,RUS,1,interpol-red-2023-22785
C005252,EDIN KHOKON,1984-11-11,M,ru,,59.0,BLA,BLA,RUS,0,interpol-red-2012-310240
C005253,ZAGIR LEVCHENKO,1994-01-29,M,in,,61.0,,BLA,,0,interpol-red-2021-26599
C005254,ABRAHAM RIZANOV,1993-03-25,M,ru,,0.0,,,BOS,0,interpol-red-2018-71649
C005255,BROEN SINGH KSHETRIMAYUM,,M,in,1.6123790845668056,65.0,BLA,BLA,BUR,1,interpol-red-2016-53952
C005256,TIMUR ALFARO,1996-03-09,M,ru,,0.0,,OTHD,FRE,0,interpol-red-2020-16856
C005257,NAZIR CLIFFORD,1976-09-03,M,md,1.7,,WHI,BRO,,0,interpol-red-2015-10249
C005258,BINATALI LAKUSTA,1992-06-26,M,pk,1.75,0.0,BRO,,RUS,0,interpol-red-2014-46981
C005259,VASILIY FERGUSON,1988-05-10,M,bd,,0.0,,,URD,0,interpol-red-2016-41368
C005260,MAGOMED PERALTA,1985-08-02,M,bg,,0.0,,,ENG,0,interpol-red-2021-46612
C005261,NOELIO CABALLERO,1945-05-01,M,ru,1.73,0.0,,,ENG,0,interpol-red-2020-12852
C005262,LUIS MANSUROV,1966-07-25,M,uz,1.83,0.0,,OTHD,GEO,0,interpol-red-2012-309634
C005263,VALERY ABDULVAKHIDOV,1974-11-04,F,bo,1.66,0.0,OTHD,BLA,FRE,0,interpol-red-2010-42584
C005264,AYDAN OSPINA,1990-07-28,M,ru,,100.0,YELB,BRO,RUS,0,interpol-red-2013-12965
C005265,SRINIVAS GONZALEZ,1995-07-23,M,ru,1.83,0.0,OTHD,,RUS,0,interpol-red-2016-44254
C005266,MEHENGA DELGADO,1988-02-08,M,ru,1.7,90.0,,,SPA,0,interpol-red-2018-51685
C005267,SHAN ALAUDDIN,1980-09-10,M,ru,,75.0,,OTHD,SPA,0,interpol-red-2018-71168
C005268,ANDREY MIHA,1990-04-03,F,ru,,0.0,BLA,,,0,interpol-red-2022-8119
C005269,SERIK ANGULO,1989-10-04,M,kg,1.8,,BLA,,RUS,0,interpol-red-2017-132787
C005270,ALEKSANDAR DEBBARMA,1984-09-11,M,sv,,0.0,BLA,,KIN,0,interpol-red-2006-24678
C005271,FANOR MIRZAEV,1987-01-14,M,pk,,0.0,BLA,,RUS,0,interpol-red-2011-30667
C005272,FARIDA KURMANBAEV,1984-02-26,M,ru,,0.0,OTHD,BLA,RUS,0,interpol-red-2010-52251
C005273,JOSE DAWOOD,1960-02-20,F,ru,1.75,,BLA,BLU,,0,interpol-red-2016-41983
C005274,JOSE ALBETO AGUIRRE,1974-03-09,M,ar,,,,,SPA,1,interpol-red-2017-202171
C005275,NICOLAS IARAKHMEDOVA,1986-01-16,M,si,1.57,0.0,OTHD,OTHD,HRV,0,interpol-red-2019-76930
C005276,MARLON HAYAT,1982-10-03,M,dm,1.75,0.0,REDA,,HIN,0,interpol-red-2024-41606
C005277,SIDDIQ KORKMASOV,1981-02-03,M,pk,,,,,TGL,0,interpol-red-2019-41214
C005278,JEREMIAS KHASHKIN,1989-10-01,M,ru,,0.0,BLA,BROH,RUS,0,interpol-red-2018-53963
C005279,MIKHAIL MOLINA,1957-03-08,M,ru,1.7,0.0,BRO,BROH,TGL,0,interpol-red-2019-17517
C005280,AMRINDER RIVERA,1989-01-21,M,ru,1.65,80.0,BLA,OTHD,GER,0,interpol-red-2016-53952
C005281,MAGOMEDAMIN DAMADANOV,1979-06-18,M,bo,,,BLA,,SPA,0,interpol-red-2014-55442
C005282,WALTER GADZHIEV,1992-07-31,M,mx,,0.0,,BRO,RUS,0,NK-FrR9NmethQgkj7zCPTLj2B
C005283,KHAVA BANDUROV,1987-05-21,M,kg,1.77,0.0,,BROD,LEZ,0,interpol-red-2012-3072
C005284,ARSLANBEK IBAIDULLAEV,2000-07-17,M,ru,,0.0,,,RUS,0,interpol-red-2018-5688
C005285,KALIMAT SOLTAKHMADOV,1984-12-17,M,sz,,0.0,,BLA,RUS,0,interpol-red-2016-49316
C005286,FERNANDO ADAM,1973-07-22,M,ru,,0.0,,BRO,UKR,0,interpol-red-2018-51723
C005287,JIGUI ZAKARIAEV,1994-11-17,M,sv,1.82,70.0,BLA,BROH,RUS,0,interpol-red-2018-21987
C005288,VAN ZAYNUTDINOVA,,M,pt,1.67,50.0,,,PAN,0,interpol-red-2021-39743
C005289,OSCAR MARTINEZ,1986-01-29,M,ru,,0.0,,,ARA,0,interpol-red-2010-3555
C005290,ULUBIY GHARADGHLOU,1977-05-01,M,ru,,0.0,BRO,,SPA,0,NK-fp5uTgvT5oCn4P3fKLcuci
C005291,MUHAMMAD NASRULLAEVA,1970-05-27,M,ve,,,,BRO,RUS,0,interpol-red-2018-71168
C005292,GAZIMAGOMED SOSA,1977-03-14,M,bd,1.75,0.0,,,SPA,0,interpol-red-2019-53280
C005293,DANIEL RUDASINGWA,1992-09-02,F,co,1.63,,,,RUS,0,interpol-red-2019-15996
C005294,BRIJ KADIEV,1986-01-01,M,ru,,45.0,BLA,,SPA,0,interpol-red-2012-340120
C005295,ISLAM INOCENTE,1991-01-01,M,ru,1.81,,,,RUS,0,interpol-red-2010-15289
C005296,ALI ALIBEKOVA,,M,sv,1.65,,OTHD,,ZUL,0,interpol-red-2019-21340
C005297,ALIGADZHI CRUZ,1983-01-07,M,in,1.6,0.0,,BLA,ARM,0,interpol-red-2019-46639
C005298,ASLAMBEK ASLUDINOVA,1970-06-17,M,ru,,,,,RUS,0,interpol-red-2015-33253
C005299,IVAN GALVEZ,1983-06-07,M,pe,1.77,0.0,,,SPA,0,interpol-red-2019-85853
C005300,DOSTONBEK PADILLA,1973-05-18,M,ru,1.75,0.0,,,LEZ,0,interpol-red-2019-24664
C005301,LUIS MAGOMEDOV,1992-03-01,M,ru,,0.0,BLA,,RUS,0,interpol-red-2016-58072
C005302,MAVLAN KHASIEV,1981-01-27,M,ru,,65.0,BLA,,ARA,0,interpol-red-2017-202979
C005303,OLEG NGEANOV,1989-04-17,M,ru,1.7094250581151436,68.0,BROF,BLU,ARA,1,interpol-red-2016-63101
C005304,ALIKTABOEV,1979-12-12,M,ru,,,,,GEO,1,NK-4T3Yxpw4JGXUCmykTdvanm
C005305,MAGOMED BESPALKO,1978-01-21,F,br,1.7,0.0,,BRO,RUS,0,interpol-red-2017-190226
C005306,FIDEL MAGOMEDOV,1966-10-20,M,pk,,0.0,,,RUS,0,interpol-red-2020-12973
C005307,VENERA ILIASOV,1971-10-08,M,ru,,0.0,,BLA,RUS,0,interpol-red-2022-59604
C005308,KADEEJATH JIN,1995-06-06,M,pk,1.67,,OTHD,BLA,SPA,0,interpol-red-2015-11209
C005309,NIKOLAY GUAMAN,1988-03-07,F,md,,0.0,BLA,BRO,ENG,0,interpol-red-2019-20417
C005310,ODAIR TIMIRBULATOV,1988-02-12,M,ba,,0.0,,,RUS,0,interpol-red-2017-165183
C005311,RAISAT KHALIDOV,1991-07-18,F,ru,,,,,SPA,0,interpol-red-2018-67194
C005312,ZOYA RAMAZANOVA,1970-09-10,M,,1.78,0.0,OTHD,BROD,RUS,0,interpol-red-2005-32626
C005313,VALERY ASVAROV,,M,ru,1.73,0.0,OTHD,,POR,0,interpol-red-2022-7891
C005314,MOHAMED OGANESYAN,1967-05-01,M,,,65.0,BLA,,CHE,0,interpol-red-2022-54581
C005315,MELQUISIDEC TAN,,M,ru,,0.0,,,RUS,0,interpol-red-2011-12965
C005316,AKHMED-ALI CALIDONIO,1973-10-09,M,bo,,81.5,BLA,,RUS,0,interpol-red-2009-4284
C005317,RUSINA SKULSKY,1986-06-19,M,ru,1.8,0.0,BROF,,,0,interpol-red-2017-196245
C005318,RIMA SAYPULLAEV,1991-05-09,M,kg,1.83,71.0,,BLA,RUS,0,interpol-red-2022-1707
C005319,OMAR TASHMATOV,1989-10-25,M,lt,,,OTHD,BROD,SPA,0,interpol-red-2017-9624
C005320,VALID REYES,1990-10-08,M,pk,1.6,0.0,,BLA,URD,0,interpol-red-2016-22134
C005321,ARTUR KHAMIDKHANOV,1975-05-05,F,ru,1.69,79.0,,BLA,ARA,0,interpol-red-2023-25413
C005322,KHUSEYN SATTAROV,1977-10-22,M,us,,,BLA,,RUS,0,interpol-red-2015-83925
C005323,LESTER SINGH,1977-02-01,M,ru,,0.0,OTHD,BRO,ENG,0,interpol-red-2011-41779
C005324,RUSLAN KALUDEROVIC,1977-07-24,M,ru,,0.0,,,LEZ,0,interpol-red-2017-50634
C005325,KEMAR KURBANOV,1993-02-18,M,pk,1.73,0.0,,,CHE,0,interpol-red-2005-2585
C005326,JOHN NAGDIEV,2005-01-29,M,sv,1.78,0.0,BLA,,SPA,0,interpol-red-2020-61429
C005327,FRANTISEK SUENDUKOV,1972-02-12,M,br,1.8,0.0,BLA,BROH,RUS,0,interpol-red-2020-56059
C005328,LUIS SINGH,1973-08-14,M,ru,1.68,0.0,BRO,,,0,interpol-red-2016-91613
C005329,DZHENNET DIDIEV,1979-11-28,M,ru,,0.0,,,ARA,0,interpol-red-2015-48989
C005330,SAIDALI COSTA,1987-08-27,M,ru,1.7,0.0,BRO,,HIN,0,interpol-red-2016-66140
C005331,ALVARO TONCEL,1986-05-11,F,ru,1.78,68.0,OTHD,,FRE,0,interpol-red-2016-42293
C005332,ABDUL KURBANOV,1988-10-08,M,ru,1.74,54.0,BLA,BRO,SPA,0,interpol-red-2019-46639
C005333,PATIMAT ALBOGACHIEV,1987-02-16,M,ru,,73.0,BLA,BROH,RUS,0,interpol-red-2019-14160
C005334,KALIN GALINDO,1942-03-20,M,sv,,0.0,OTHD,,PUS,0,interpol-red-2021-51528
C005335,SERGEY EDILGIRIEVA,1997-03-06,M,pk,1.67,0.0,BLA,,RUS,0,interpol-red-2017-131708
C005336,PEDRO MEDINA,1988-12-23,M,hn,,0.0,,,RUS,0,interpol-red-2018-93530
C005337,DONALDO ABDULAZIZOVA,1963-07-15,M,ru,1.9,,,BROD,SPA,0,interpol-red-2009-37874
C005338,VICTOR MARTINEZ,1946-11-11,M,sd,1.68,0.0,,,UZB,0,interpol-red-2018-56966
C005339,JESUS MOHAMMAD,1980-07-12,M,ru,,60.0,,,ARA,0,interpol-red-2025-38220
C005340,MAGOMEDRASUL IZMAILOVA,1963-07-16,F,ru,1.74,0.0,BROF,,RUS,0,NK-Vo6TSVNWohUHKqaB5sTdQi
C005341,JAVIER RUIZ,1980-01-01,M,in,,85.0,,BROD,BEN,0,interpol-red-2020-10556
C005342,WALTER BABAEV,1990-01-15,F,kz,1.7,,,,URD,0,interpol-red-2014-48346
C005343,ANEL GALIEV,1991-03-26,M,uz,,0.0,OTHD,BRO,GUJ,0,interpol-red-2017-4505
C005344,EMIN ABDULAZIZOVA,1991-09-15,M,ru,1.65,50.0,OTHD,BROH,RUS,0,interpol-red-2017-132709
C005345,EDIN MEJIA,1946-02-02,M,ru,1.68,,BRO,,AZE,0,interpol-red-2018-86098
C005346,TAMARA BONKHOEVA,1992-11-05,M,sv,1.69,,OTHD,BRO,RUS,0,interpol-red-2016-75543
C005347,FEIZUDIN LINNIK,1996-07-15,M,ge,1.83,,,,RUS,0,interpol-red-2018-43357
C005348,FREDIS NO RAMIREZ BLANCO,1992-12-26,M,sv,1.5431323861928665,55.0,BLA,BLA,SPA,1,interpol-red-2019-36544
C005349,TATYANA AMAYA,1996-11-04,M,rs,,,,BRO,RUS,0,interpol-red-2020-84699
C005350,KHADAR KHUSNIIAROV,1997-04-22,M,ru,,0.0,,BLA,RUS,0,interpol-red-2016-26847
C005351,IVAN KHARKHACHAEVA,1957-02-01,M,ru,,,BLA,BRO,,0,interpol-red-2016-21870
C005352,YAXLY JAKUS,1990-11-04,F,az,,0.0,BLA,,SPA,0,interpol-red-2021-66525
C005353,AYNDI IUSUFOVA,1965-09-20,M,ru,1.72,80.0,BLA,,ENG,0,interpol-red-2008-14104
C005354,YAKHYA SHOVKHALOV,1963-01-20,M,pk,1.68,,BRO,,RUS,0,interpol-red-2016-70029
C005355,JOSÉ LOPEZ,1992-09-30,M,ru,,70.0,,BRO,RUS,0,interpol-red-2018-42936
C005356,JOSÉ BERNAL,1987-12-30,M,ru,1.78,60.0,OTHD,BLU,ARA,0,interpol-red-1998-20764
C005357,KHASAN LAZIC,1986-03-31,M,ru,1.73,0.0,BLA,,RUS,0,interpol-red-2019-92754
C005358,MANUEL PORTILLO,1992-10-23,M,gt,1.8,0.0,OTHD,,RUS,0,Q20819716
