client_id,full_name,date_of_birth,gender,nationality_code,height_cm,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C004325,ZALIMHAN KADIEVA,1975-03-03,M,in,1.69,0.0,BLA,OTHD,AZE,0,
C004326,DENIZ ISIDRO,1952-12-16,F,ir,1.8,0.0,nan,nan,nan,0,
C004327,IVAN RODRIGUEZ,1981-04-08,M,se,,95.0,OTHD,nan,nan,0,
C004328,BAOJIE HAMZA,1983-09-17,M,ve,,0.0,nan,BLA,RUS,0,
C004329,EMMANUEL PUJARI,1984-09-29,F,ru,1.79,,nan,nan,SPA,0,
C004330,ALDAM KHAN,1984-05-28,M,gt,,0.0,BRO,nan,RUS,0,
C004331,ANIBAL KHATTAB,1991-05-18,M,ru,,0.0,nan,BRO,SPA,0,
C004332,NURISLOM DENNIS,1968-05-14,M,ru,1.72,0.0,BLA,nan,LEZ,0,
C004333,CLAUDINEI MARKOVIC,1995-10-10,M,ar,,,nan,BLA,RUS,0,
C004334,ANDUELO ABOUSAMRA,1990-11-30,M,gr,,,nan,BROL,CHE,0,
C004335,JOSE MEDRANO,1979-08-10,M,ru,,0.0,BLA,nan,ARA,0,
C004336,MILOJKO FOSTER,1972-12-27,M,ru,1.7,0.0,nan,BROH,VIE,0,
C004337,ARAYIK FAWZI,1946-04-20,M,sr,1.74,0.0,nan,BLA,RUS,0,
C004338,KHUSEIN GARIPOV,1970-01-15,M,ru,,,nan,BROD,ARA,0,
C004339,ALZHANAT ASHURBEKOV,1993-07-14,M,ru,1.79,0.0,nan,nan,URD,0,
C004340,MAGOMED ALIMURADOV,1993-11-01,F,ve,1.87,0.0,nan,nan,SPA,0,
C004341,ROMAN IZMAILOV,1991-01-13,F,ru,1.69,0.0,OTHD,nan,FRE,0,
C004342,MUHAMMAD VISHWAKARMA,1974-03-31,M,ru,1.78,,nan,nan,RUS,0,
C004343,SVETOZAR GANIZHEV,1993-11-19,M,ua,1.75,0.0,OTHD,BLA,RUS,0,
C004344,DAMION TORRES,1980-04-12,M,ru,1.65,,BLA,nan,POR,0,
C004345,ARSLAN BUGDAEVA,1975-03-22,M,ru,,0.0,BLA,nan,RUS,0,
C004346,PETIMAT SULEYMANOV,1981-10-05,M,nan,,0.0,BLA,BLA,SPA,0,
C004347,VILI SINGH,1976-05-19,M,ru,,85.0,BROF,nan,RUS,0,
C004348,CHEN DZHAFAROV,1990-01-01,M,cl,1.83,,nan,nan,ENG,0,
C004349,JIMMY YARASHOV,1990-11-24,M,ru,1.75,54.0,nan,BLU,RUS,0,
C004350,KISHOR BASHKIR,1970-11-17,M,in,1.85,0.0,nan,nan,nan,0,
C004351,ERICK PLEKHANOV,1985-01-24,M,pk,1.82,0.0,BLA,OTHD,ARA,0,
C004352,ZAREMA HAN,1929-01-15,M,hn,1.62,0.0,nan,BRO,GUJ,0,
C004353,JIGUI CHAU,1970-08-01,M,in,1.68,0.0,nan,nan,SPA,0,
C004354,OSCAR BANDI,1984-06-17,F,ru,,85.0,nan,nan,HIN,0,
C004355,CRISTIAN BARAKHOEV,1949-06-08,M,ru,,,nan,nan,RUS,0,
C004356,DAVONNI MICO,1994-09-24,M,ru,1.82,,nan,BROH,RUS,0,
C004357,EDISON SILVA,1971-11-10,M,ru,,80.0,nan,BRO,RUS,0,
C004358,ILLYAS VILLATORO,1967-06-29,M,sv,,0.0,nan,BRO,BAL,0,
C004359,JUAN DEWAYA,nan,F,az,1.73,0.0,OTHD,BROH,RUS,0,
C004360,MAKHMUD MAKHMUDOV,1992-02-26,M,ru,,0.0,,,RUS,1,interpol-red-2015-65495
C004361,GADZHIMURAD MCCLEAN,1988-03-07,M,in,,0.0,nan,nan,RUS,0,
C004362,JUAN MATUL PATZA,1978-08-08,M,gt,1.5,150.0,BLA,BRO,SPA,1,interpol-red-2024-82659
C004363,ALISHER GUZMAN,1955-07-13,M,ru,,0.0,nan,BLA,ARA,0,
C004364,JOHN ORDOÑEZ,1975-08-29,F,ua,1.73,0.0,BLA,nan,ARA,0,
C004365,EDGAR EMIRKHANOV,1951-06-08,F,ru,1.7,,nan,nan,RUS,0,
C004366,BISLAN GERGOKOV,1996-11-04,M,ru,1.68,,BLA,BLA,ENG,0,
C004367,ADAM USMAKHADZHIEV,1978-09-23,F,cm,1.75,,BRO,BROH,nan,0,
C004368,JORGE MAMADALIEVA,1995-08-24,M,ru,,0.0,nan,nan,SPA,0,
C004369,MARIIAM NUGROHO,1984-04-01,F,ru,1.75,0.0,nan,nan,RUS,0,
C004370,ANA TORRES,1971-05-16,M,co,1.7,0.0,nan,OTHD,RUS,0,
C004371,SANCHARA JAURENA,1954-03-09,M,ge,1.7,72.5,nan,OTHD,RUS,0,
C004372,NESTOR GULL,1985-10-15,M,ru,,,BLA,nan,RUS,0,
C004373,AL-HUSSEIN KHADZHIEV,2005-08-06,M,pl,1.77,0.0,BLA,BLA,AZE,0,
C004374,MARTIN MUMINOVIC,1993-05-22,F,hn,,0.0,OTHD,nan,RUS,0,
C004375,VITALII RESHIDOV,1997-03-02,M,tw,,0.0,nan,BROH,SPA,0,
C004376,ZOLPA BITTIROV,1988-07-23,M,sr,1.66,,BLA,BLA,RUS,0,
C004377,FAIZA RAIJADA,1969-07-08,M,ru,1.7,0.0,GRY,nan,HIN,0,
C004378,AKRAMAN YANGLICHEV,1966-03-29,M,ru,1.55,0.0,BLA,BRO,RUS,0,
C004379,PATIMAT MELENDEZ,1991-04-20,M,gw,,80.0,nan,BROD,FRE,0,
C004380,JOSE DUARTE,1973-08-13,M,ru,,0.0,BLA,BLA,ENG,0,
C004381,TAISA BIMURZAEV,1980-08-04,M,sv,1.75,65.0,BLA,nan,ENG,0,
C004382,SERGEI ALSHIMBAEVA,1979-02-25,F,gt,1.73,0.0,nan,nan,ENG,0,
C004383,ISLAM POCASANGRE,1973-09-06,M,vn,,0.0,nan,BLA,SPA,0,
C004384,NIKOLA ZAKHIDOV,1986-07-10,M,pk,1.65,0.0,nan,nan,GUJ,0,
C004385,MIGUEL MALBARI,1969-04-18,M,in,,0.0,nan,nan,ENG,0,
C004386,ISLAM KOSZTADINOVSZKI,1960-09-17,F,ru,1.73,0.0,nan,BRO,ENG,0,
C004387,AYSHAT GADZHIBALAEV,1984-07-07,M,in,1.68,0.0,nan,OTHD,CHE,0,
C004388,HORACIO ALEJO,1993-01-08,M,us,1.61,70.0,GRY,BROH,nan,0,
C004389,KAMILO SAYKOV,1988-07-03,M,sv,1.78,0.0,BLA,nan,RUS,0,
C004390,JOSUE NOE ISABASG ALEANO,1988-04-20,M,sv,,,BLA,BLA,SPA,1,interpol-red-2022-12828
C004391,ASIYAT REQUENO,1989-07-26,M,ru,1.57,,nan,nan,SPA,0,
C004392,YURIY ZURABOVA,1996-04-08,M,ba,,0.0,nan,BROH,RUS,0,
C004393,WILLIAM RAVEL,1981-09-08,M,az,,0.0,nan,nan,nan,0,
C004394,OKENDRO UMAROV,1980-02-15,M,ru,1.7,50.0,nan,BLA,CHE,0,
C004395,JOSE AGAROV,1983-02-19,M,ru,1.76,0.0,BLA,nan,SPA,0,
C004396,DAVID KHAIRULLIN,1986-09-05,M,ru,,0.0,GRYG,BROH,RUS,0,
C004397,KENNY MENDOÇA,1991-08-28,M,gt,,0.0,BLA,BROH,ENG,0,
C004398,SABIR ABDURAKHMANOV,1984-04-29,M,ru,,62.0,BRO,BLA,RUS,0,
C004399,CRISTIAN PEREIRA,1995-04-04,M,ru,,0.0,OTHD,OTHD,nan,0,
C004400,ALEKSEY DZHAMAVOV,1955-11-25,F,bo,,0.0,nan,OTHD,CHE,0,
C004401,GEORGE VELASCO,1986-10-22,M,ru,,,OTHD,nan,RUS,0,
C004402,SHYAMAL WRIGHT,1989-07-13,M,cn,1.75,0.0,BLA,nan,CHE,0,
C004403,ROQUE FEILX ESTIGARRIBIA OJEDA,1996-03-19,M,py,,0.0,,,GRN,1,interpol-red-2022-20541
C004404,ROBERTO KOVALCHUK,1994-10-16,M,gt,,72.0,nan,BLA,HRV,0,
C004405,ALEXEY ZEB,1972-07-05,M,sv,,0.0,OTHD,BLA,URD,0,
C004406,DAVID HERNÁNDEZ,1994-07-01,M,sv,,82.0,BRO,BLU,SSW,0,
C004407,IQBAL ZAYNUTDINOVA,1984-04-28,F,zw,1.7,,nan,GRY,nan,0,
C004408,TIMUR LUCHINKINA,1989-11-19,F,ru,,67.0,BLA,nan,RUS,0,
C004409,FARIT KHAPACHEV,1993-05-10,M,ru,1.74,0.0,OTHD,nan,RUS,0,
C004410,ZAUR BAGAVDINOV,1985-08-08,M,gt,,0.0,OTHD,nan,GEO,0,
C004411,CIRILO ABDULLATIPOVA,1951-03-06,M,ru,1.72,84.0,BLA,nan,PAN,0,
C004412,SHUAB BATAEVA,1986-09-27,M,ru,1.7,0.0,OTHD,nan,CHE,0,
C004413,PAVEL SOLORZANO,1960-03-28,M,ru,1.6,,nan,BLU,POL,0,
C004414,ERIXON RUBI,1966-09-11,M,us,,0.0,BLA,nan,ENG,0,
C004415,ELVIRA ASLUDINOVA,1982-08-04,M,ru,1.6,0.0,BLA,nan,ENG,0,
C004416,JAMES NEFEDOV,1986-08-09,M,ru,,0.0,nan,nan,RUS,0,
C004417,ELSHAN RESHIDOV,1977-08-21,M,ru,,0.0,nan,BRO,RUS,0,
C004418,KHIZIR ABDULMUSLIMOVA,1983-07-26,M,in,,0.0,BLA,nan,SPA,0,
C004419,ZAMIR LEON,1984-10-26,M,ru,,74.5,OTHD,BRO,RUS,0,
C004420,MARÍA MA,1990-07-28,M,ru,1.67,94.5,GRY,BLA,TGK,0,
C004421,ALBINA MGAOMEDOVA,1971-12-08,F,ru,3.6,0.0,OTHD,BLA,RUS,1,interpol-red-2020-4428
C004422,MAKSYM KHAPACHEV,1993-11-21,M,sv,1.73,0.0,nan,nan,RUS,0,
C004423,MOHAMED KOTIEVA,1992-02-23,M,ru,1.68,,nan,nan,RUS,0,
C004424,PETAR SULTANOV,1982-04-25,M,ru,,,nan,nan,GRE,0,
C004425,RENE ALIEVA,1989-03-27,M,ru,1.75,0.0,nan,nan,RUS,0,
C004426,ABU GABDULKHALIKOVA,1972-11-14,M,gt,1.81,86.0,nan,nan,ARA,0,
C004427,ALI MAKAROV,1986-08-04,M,fr,1.75,0.0,nan,GRE,RUS,0,
C004428,SAMRIDA KHAPAEV,1986-10-31,M,bd,1.8,60.0,BLA,OTHD,URD,0,
C004429,BRADY DUONG,1986-08-11,M,tz,1.88,86.0,OTHD,nan,nan,0,
C004430,ERICKSON VAGABOV,1990-12-01,M,ru,1.76,0.0,BLA,nan,FRE,0,
C004431,DANIEL ABDURAKHMANOV,1964-01-01,M,ru,,90.0,nan,nan,ENG,0,
C004432,MIKHAIL PANKOV,1981-03-23,M,uz,1.65,0.0,nan,nan,SPA,0,
C004433,EDGARD SIDOROV,1991-07-31,M,sg,1.65,0.0,BLA,BROD,nan,0,
C004434,RIMMA TASA,1994-05-11,M,ru,,0.0,BLA,nan,SPA,0,
C004435,GALBATCDIBIR VALLADARES,1981-01-10,M,ru,,0.0,nan,nan,RUS,0,
C004436,DANIEL ABDULLA,1994-02-05,M,sv,,0.0,BLA,nan,CHE,0,
C004437,RAMZAN DENGALOVA,1991-02-09,F,ru,1.62,60.0,nan,BROD,PAN,0,
C004438,ADAM STOILOV,1989-09-23,M,ua,,0.0,BLA,BLA,CHI,0,
C004439,ASLUDDIN AHMAD,1981-10-16,M,tj,1.79,0.0,nan,BRO,RUS,0,
C004440,MONICA MENDEZ,1978-02-22,F,sv,1.82,65.0,BRO,BLA,SPA,0,
C004441,MAGOMEDRASUL ABDURAKMHANOV,1988-03-07,M,ru,,0.0,,,,1,interpol-red-2020-85132
C004442,ADAM GUEVARA,1962-04-03,M,sv,,85.0,OTHD,nan,KHM,0,
C004443,MILTON OZDOEV,1987-09-28,M,ru,,70.0,nan,BROH,HIN,0,
C004444,MD. RIVERO,1991-05-14,M,ec,1.7,0.0,BLA,BROH,RUS,0,
C004445,MELVIN LEDESMA,1991-02-26,M,ua,1.58,86.0,nan,nan,CHE,0,
C004446,JOAQUIN JURADO,1969-03-01,F,ar,,0.0,BLA,nan,CHE,0,
C004447,ADRIAN DAI,1988-11-22,M,ru,1.57,58.5,nan,BLA,RUS,0,
C004448,SAID-IBRAGIM ISHKHOEV,1990-05-23,F,ru,,0.0,BLA,BLA,ARA,0,
C004449,HUGO WALKER,1977-04-24,F,kg,,0.0,BLA,BLA,MOL,0,
C004450,EVGENY BAKADOROV,1955-11-16,M,ru,1.83,0.0,BLA,BLA,RUS,0,
C004451,ILIAS ALIEV,1978-06-25,M,ru,,,nan,OTHD,ENG,0,
C004452,LIANSEN MAGOMEDOV,2006-05-30,M,ru,,0.0,nan,BRO,RUS,0,
C004453,FELIX LURAKHMAEV,1987-08-07,M,ru,,,OTHD,nan,RUS,0,
C004454,ZIIARAT MIRZAZHONOV,1993-11-24,M,ar,1.75,0.0,nan,BROH,RUS,0,
C004455,GHASEMI NUÑEZ,1978-12-03,F,ru,,75.0,OTHD,nan,URD,0,
C004456,TIMUR SHEUDZHEN,1981-04-10,M,ru,1.75,0.0,BLA,BRO,MOL,0,
C004457,VALERIJ RIVAS,1991-01-13,M,in,1.73,59.0,BRO,nan,RUS,0,
C004458,FARIZA ARIAS,1984-12-20,M,ru,1.78,73.0,nan,BLA,SPA,0,
C004459,ASKHAB UZOKOV,1994-11-06,M,in,,80.0,nan,nan,LEZ,0,
C004460,TARIVERDI MASIMOV,1994-03-05,M,ru,1.75,0.0,OTHD,BROH,LEZ,1,NK-4oPSE8HQRwwgq36QbAjNfP
C004461,EVGENIY KHAKIMOV,1958-05-11,M,ru,1.8,,nan,BROH,ARA,0,
C004462,EVGENIY TESMAN,1951-06-15,M,ru,,68.0,BLA,BLA,POR,0,
C004463,KHUSIN GARCIA,1993-07-17,F,tj,,68.0,nan,nan,ENG,0,
C004464,GURTEJ MOHAMED,1986-08-09,M,ru,,0.0,BLA,BRO,OSS,0,
C004465,JORGE NENUTIL,1992-07-03,M,ru,,,nan,nan,CHE,0,
C004466,SHIR ABDULGANIEV,1991-03-06,M,ru,1.68,0.0,OTHD,BRO,RUS,0,
C004467,KAZIMPASHA RAMIREZ,1952-07-27,F,ru,,0.0,nan,nan,SPA,0,
C004468,ALI MALLAKAEVA,1989-11-08,M,ru,1.73,114.0,OTHD,nan,RUS,0,
C004469,DILSHODBE KTAKHIRZHAN UULU,1984-01-09,M,ru,,0.0,BLA,,RUS,1,interpol-red-2025-73391
C004470,ALBERT GAMZATOV,1994-09-09,M,ru,,0.0,,,AZE,1,interpol-red-2016-22108
C004471,KAMAL SHAMSHIDOV,1997-01-07,M,sv,,0.0,nan,BLA,SPA,0,
C004472,WAYNE PONCE,1977-09-02,M,ru,,0.0,nan,BLA,RUS,0,
C004473,ZAMIR WARSAME,1987-11-25,F,pk,1.78,72.5,nan,BROD,RUS,0,
C004474,ILGAR LY,1988-06-16,M,bo,,0.0,OTHD,nan,SPA,0,
C004475,JONATHAN EBRAHIMI,1984-12-12,M,ru,1.77,0.0,BRO,nan,POR,0,
C004476,ADAM KAVTARASHVILI,1987-08-07,M,ru,1.72,0.0,BLA,BROH,UZB,0,
C004477,TAULANT VILLALBA,1986-08-04,M,ru,1.7,,nan,OTHD,CHE,0,
C004478,AQUIF YAMBUSHEV,1988-08-02,M,ru,1.8,0.0,BLA,BROH,RUS,0,
C004479,SULEYMAN SIDOROV,1985-03-31,M,ru,1.65,0.0,nan,BRO,ARA,0,
C004480,NADIR YOQUBJONOV,1979-06-25,M,ni,,0.0,nan,BRO,RUS,0,
C004481,GULNOZAKHON VARELA,1976-05-02,F,ru,1.68,60.0,nan,nan,RUS,0,
C004482,JOSE ROMERO,1993-01-22,M,nan,1.78,,nan,GRY,RUS,0,
C004483,ALI MIIEV,1992-01-12,M,fr,,0.0,nan,nan,RUS,0,
C004484,GYULEBATUN VASQUEZ,1978-02-28,M,ru,,0.0,nan,nan,NBL,0,
C004485,SANTIAGO ADILIO TOBAR VASQUEZ,1994-02-22,M,sv,1.64,56.0,,,SPA,1,interpol-red-2020-9838
C004486,TAMERLAN NURMAGOMEDOVA,1981-12-07,M,ru,,0.0,BLA,nan,RUS,0,
C004487,FATIMAT ABEKEROVA,1968-05-26,M,np,,,nan,BLA,nan,0,
C004488,BRYAN DOOLOTZHANOVA,1989-10-24,M,ru,1.68,0.0,nan,nan,SPA,0,
C004489,GUSEIN FLORES,1991-10-23,M,bd,,,BLA,OTHD,HIN,0,
C004490,SABINA KHALILOV,1965-11-28,M,in,,,BLA,BROH,RUS,0,
C004491,FERNELLY ISMAILOVA,1999-01-17,M,ru,,0.0,nan,BRO,ARA,0,
C004492,AYKHANUM ISLAM,1976-11-12,M,co,1.73,,BLA,nan,AZE,0,
C004493,GABRIEL MAGOMEDRASULOV,2000-03-13,M,lb,,0.0,BROF,nan,nan,0,
C004494,SIRAZHDIN COJOP,1976-12-13,M,ru,,0.0,BLA,BRO,RUS,0,
C004495,MURAD GOMEZ-CARRETO,1992-11-28,M,ni,,75.0,nan,BRO,TAM,0,
C004496,BASHIR JONES,1967-08-18,M,nl,,0.0,BLA,nan,ENG,0,
C004497,JOSE PAIVA,1990-10-23,M,sv,,0.0,nan,nan,RUS,0,
C004498,EDWARD IRASKHANOVA,1960-03-28,M,sv,1.65,0.0,BLA,BLU,AZE,0,
C004499,ROMAN ASUEV,1990-09-12,M,bd,,70.0,nan,nan,BUL,0,
C004500,MANUEL ASKADINOV,1991-08-15,M,ru,1.85,85.0,nan,nan,RUS,0,
C004501,EDGAR GERONIMO MEDINA SAGUI,1988-11-24,M,gt,,,,,SPA,1,interpol-red-2022-23201
C004502,MUHAMMAD MUSHTAQ,1964-01-01,M,pk,,75.0,BLA,BLA,URD,1,interpol-red-2019-28781
C004503,SAIDALI NUÑEZ,1992-01-01,M,vn,,0.0,BLA,nan,SPA,0,
C004504,JOSE SEBASTIAN SARACHO,1993-05-06,M,ar,,,,,SPA,1,interpol-red-2017-293501
C004505,KHEDI CASTILLO,1952-04-24,M,ua,,68.0,nan,nan,RUS,0,
C004506,NOE HERNANDEZ,1977-05-28,M,hu,1.8,0.0,nan,BROD,RUS,0,
C004507,VADIM KHAN,1971-11-07,M,ru,,0.0,nan,nan,RUS,0,
C004508,MAGOMED CARTELLI,1976-05-19,M,ru,1.6,0.0,BLA,nan,RUS,0,
C004509,AMINAT SIWEK,1986-06-12,M,co,1.74,0.0,OTHD,nan,RUS,0,
C004510,JOSE MOHD,1986-10-08,M,ru,,60.0,nan,nan,nan,0,
C004511,WILBER MELENDEZ,1984-05-28,M,sv,,,nan,BLA,SPA,0,
C004512,CHI BARRERA,1979-05-13,M,ru,1.82,0.0,BLA,BROH,SPA,0,
C004513,BRYAN IVANOV,1974-08-11,F,pk,,0.0,nan,nan,UKR,0,
C004514,SANA ANGELES,1966-12-10,M,ng,1.75,0.0,nan,OTHD,RUS,0,
C004515,TOMAS SHIBA,1990-05-05,M,sv,,,BLA,BRO,SPA,0,
C004516,NIDIO MALDONADO,1995-03-27,M,il,1.71,0.0,nan,nan,CHE,0,
C004517,NURISLOM MARTÍNEZ,1963-07-20,F,ru,,0.0,BLA,nan,RUS,0,
C004518,ANDREY EGBUE,nan,M,tj,1.65,0.0,BRO,BLA,UZB,0,
C004519,SUBHASH IZMAILOV,1984-03-22,M,ru,,0.0,nan,nan,RUS,0,
C004520,KALA ASKHABOV,1962-08-27,M,ru,,0.0,OTHD,nan,nan,0,
C004521,ARSEN OZDOEVA,1968-06-02,M,in,,0.0,BROF,nan,ARA,0,
C004522,ALI RIVERO,1971-11-28,M,ru,,0.0,nan,BROH,RUS,0,
C004523,RUSLAN MAGUEV,1987-10-24,M,jm,1.77,,nan,nan,LEZ,0,
C004524,MANSOUR BAMMATGEREEV,1973-02-25,M,ru,,67.0,nan,BRO,ENG,0,
C004525,ERNST DUTAEV,1976-08-10,F,sz,,0.0,nan,BRO,SPA,0,
C004526,DANIEL MAGOMEDOV,1959-08-25,M,ru,,76.0,nan,BROH,RUS,0,
C004527,ABDULKARIM SARASWATI,1963-09-10,M,ru,,0.0,BLA,BLA,PER,0,
C004528,JONATHAN VAZQUEZ,1989-12-17,M,ru,1.8,0.0,OTHD,BRO,HIN,0,
C004529,ASLAMBEK VELASQUEZ,1993-07-23,M,ru,1.75,0.0,OTHD,nan,RUS,0,
C004530,MAKSOOD MANCIA,1979-09-22,M,pk,1.7,0.0,nan,nan,ZUL,0,
C004531,FIKRET ZUKIC,1960-04-14,M,ba,,0.0,,,,1,interpol-red-2018-30915
C004532,SHANRICK KHAYBULAEV,1983-10-01,F,ru,1.7,0.0,nan,BLA,JPN,0,
C004533,BLAGOJE ZAKLINSKI,1987-06-16,M,kz,,0.0,nan,nan,RUS,0,
C004534,SHIKHRAGIM KHIDIROV,1985-10-19,M,tj,1.6,0.0,nan,OTHD,ENG,0,
C004535,ERLANBEK AWAD,1989-11-13,M,ge,1.77,0.0,nan,nan,KUM,0,
C004536,JORGE GAZAL,1972-07-05,M,sv,,0.0,nan,nan,RUS,0,
C004537,KEVIN SULTANGALIEV,1985-10-09,M,np,1.75,,OTHD,GRY,RUS,0,
C004538,ALEXANDER MAGAMADOV,1995-05-01,M,az,1.73,0.0,BLA,nan,RUS,0,
C004539,KHAZBULAT KUDUZOV,1966-12-31,M,md,1.7,0.0,nan,nan,RUS,0,
C004540,DAGMAN MEDINA,1997-05-06,M,az,,0.0,nan,BLA,SPA,0,
C004541,ERICKSON CLAROS,1992-11-12,M,az,1.73,0.0,BLA,nan,FRE,0,
C004542,CHITRA HAREL,1989-08-28,M,ru,,0.0,nan,nan,UIG,0,
C004543,ANATOLIY SCHKADE,1993-12-16,M,ru,1.75,76.05,nan,BROD,RUS,0,
C004544,RASUL CHACON,1987-11-30,M,in,,55.0,nan,BLA,RUS,0,
C004545,PATIMAT ALIKHANOVA,1991-10-15,F,ru,1.6,0.0,,,RUS,1,interpol-red-2020-40593
C004546,RADOS DIAZ,1984-02-14,M,tm,1.67,0.0,BLA,nan,HIN,0,
C004547,UMAR ROMERO,1981-06-25,M,ru,1.8,0.0,nan,BROH,AZE,0,
C004548,CARLOS MAGOMEDOVA,1988-10-25,M,ve,1.93,0.0,nan,nan,ARA,0,
C004549,TOMAS MURADIAN,1991-01-19,M,az,1.7,0.0,OTHD,nan,RUS,0,
C004550,WENDY IUSUPOV,1954-10-30,F,cr,1.65,0.0,BLA,nan,nan,0,
C004551,GOVKHAR LOTFI,1985-12-28,M,ru,,0.0,nan,nan,RUS,0,
C004552,SUDHEESH SAMBULATOV,1972-06-06,M,ru,,0.0,nan,nan,URD,0,
C004553,ISA UMAROV,1948-11-28,M,ru,,0.0,GRY,BRO,CHE,1,interpol-red-2010-21075
C004554,LUCAS AKHMEDOVA,1985-02-22,F,ru,,0.0,OTHD,nan,KUM,0,
C004555,DIEGO CHAGAEV,1981-09-15,M,tj,,0.0,BLA,nan,POL,0,
C004556,AZLEEF AZERI,1987-07-10,M,ru,,0.0,BLA,nan,nan,0,
C004557,ADNAN GASANBEKOV,1981-02-12,M,gt,1.76,75.0,BLA,nan,nan,0,
C004558,EDGAR ANNAKULIEV,nan,M,ru,,0.0,nan,nan,SPA,0,
C004559,JAKUB USHUROV,1986-05-03,F,ru,1.74,57.0,nan,nan,TGK,0,
C004560,NAIL DAMSIEV,1988-07-08,F,ru,1.6,0.0,BLA,nan,RUS,0,
C004561,RUSLAN KHIZIROV,1989-10-24,M,ru,1.75,50.0,nan,BRO,SPA,0,
C004562,VADIM ALKHASTOV,nan,M,pl,1.7,0.0,BLA,BRO,RUS,0,
C004563,ADEL URAZGALIEV,1961-09-01,M,ru,1.7,0.0,OTHD,BRO,RUS,0,
C004564,KAMIL ARGUETA,1988-06-05,M,ru,1.65,,nan,nan,RUS,0,
C004565,NADIR CASTILLO,1996-11-13,M,pk,,0.0,OTHD,BLU,TAT,0,
C004566,ERIK BOTACHE,1987-08-14,M,az,,63.0,nan,BLA,SPA,0,
C004567,TEMIRLAN HERNANDEZ,1988-11-17,M,ru,1.7,0.0,nan,OTHD,RUS,0,
C004568,JOSHUA SHAMSHIDOV,1989-04-03,M,in,1.65,0.0,OTHD,BRO,SPA,0,
C004569,KARDASHALI GASANOV,1983-09-25,M,ru,1.75,,BLA,nan,RUS,0,
C004570,EMILIE PARRAGA,1984-02-05,F,sv,,84.0,nan,nan,SPA,0,
C004571,GURPREET KHIZIROV,1974-08-11,M,ru,1.6,60.0,BLA,nan,ENG,0,
C004572,IBRAGIM GOLOEV,1984-08-02,M,ru,1.8,,nan,BLA,URD,0,
C004573,CARLOS ESCOBAR,1972-06-25,M,pe,1.62,54.0,BLA,nan,ARA,0,
C004574,KEHLER PEREZ,1971-12-13,M,ru,,0.0,BLA,BLA,URD,0,
C004575,MAGOMED SELEKHOV,1993-03-14,M,sv,,75.0,BLA,nan,RUS,0,
C004576,DINARA HUSSAIN,1966-12-10,M,uz,1.7,0.0,OTHD,nan,URD,0,
C004577,LUIS HERNANDEZ,1993-06-06,M,ru,,0.0,BLA,BLU,ITA,0,
C004578,JOSUE AGAEVA,1984-04-10,M,az,1.66,85.0,OTHD,nan,RUS,0,
C004579,JOSÉ ZABALA,1981-07-29,M,jm,,0.0,nan,BLA,SPA,0,
C004580,JOSÉ MENDEZ,1985-12-02,F,ru,1.65,0.0,nan,BLA,RUS,0,
C004581,LUIS OHRIM,1984-12-17,F,sv,1.75,,BLA,nan,ENG,0,
C004582,DMITRII MLILO,1984-04-05,M,co,1.85,0.0,nan,nan,nan,0,
C004583,KONSTANTIN PANIAGUA,1983-01-09,M,pk,,0.0,nan,BRO,HIN,0,
C004584,UMALT ALIEV,1991-03-26,M,az,,,nan,nan,SPA,0,
C004585,ROLANDO DZHAMAEV,1991-01-11,M,in,,60.0,nan,OTHD,SPA,0,
C004586,MORRIS CARBALLO,1991-08-22,F,ru,1.68,0.0,nan,BRO,RUS,0,
C004587,WALTER GUZMAN,1998-09-18,M,pk,,0.0,nan,BROD,CHE,0,
C004588,ZAINALBEK MUTSRAEV,1984-03-04,M,kg,1.73,0.0,nan,nan,RUS,0,
C004589,MURAD DANIYALOV,1983-12-12,M,ru,1.7,0.0,,,RUS,1,interpol-red-2017-191993
C004590,JUAN SOMOZA,1968-07-12,M,kz,1.73,0.0,OTHD,nan,SPA,0,
C004591,NAISA DAI,1970-09-24,M,in,1.75,0.0,BLA,BROH,FRE,0,
C004592,RIYAZ AHAMED SHAHABANDRI,1976-05-19,M,in,1.73,0.0,BLA,BLA,ARA,1,interpol-red-2009-37903
C004593,JOSE ABDURASHIDOV,1976-05-03,M,ru,1.65,90.5,nan,OTHD,SPA,0,
C004594,DAVID AZIEVA,1977-07-24,M,sz,1.55,0.0,BLA,nan,ENG,0,
C004595,HO IOAN,1982-10-14,M,kz,,0.0,nan,BROH,RUS,0,
C004596,ABDULNETIF VAKHOBOV,1954-12-25,F,ge,1.73,0.0,nan,nan,RUS,0,
C004597,ALEXEY NAZIROV,1987-07-05,M,ru,1.63,,OTHD,nan,SPA,0,
C004598,ABDULNETIF JUNIOR,1948-10-10,M,sv,,0.0,GRY,nan,ENG,0,
C004599,MARAT KAIPBEKOV,1987-06-03,M,ru,,0.0,,,KUM,1,interpol-red-2021-9308
C004600,FRANCISCO IBRAGIMOV,1989-07-05,F,cr,,0.0,BLA,BLA,SPA,0,
C004601,ELKHAN MAGOMEDOV,1985-07-08,M,ru,,0.0,OTHD,BROH,ENG,0,
C004602,IMRAN GONZALEZ,1973-07-23,F,ru,1.75,0.0,nan,BRO,PAN,0,
C004603,ALEXANDER MURADKHANOVA,1995-11-15,M,ru,1.72,,OTHD,GRY,RUS,0,
